Ln,Part,Description,Due Date,Qty,Amount,Unit Price,Extended Price,Order Date,Grand Total,PO
1,Y157511,Y157511 [EJECTOR ROD] DATE,10/30/2018,3.00,0,0.00,875.00,10/10/2018,2625.0,00050887
1,Y026322,Y026322 [CYLINDER JOINT] DELIVERY: 5 WEEKS FROM PO DATE,4/5/2022,1.00,0,0.00,155.00,03/01/2022,155.0,00103549
1,6S331501,6S331501 [BEARING STOPPER] DATE,5/30/2022,1.00,0,0.00,175.00,04/28/2022,175.0,00105886
1,9X3526G01,9X3526G01 [LADLE ARM (3-2)] * DATE**,10/31/2017,1.00,0,0.00,1325.00,10/12/2017,1325.0,00031510
1,N069896,N069896 [DOOR RAIL DC2500CS-2] DATE,8/30/2023,1.00,0,0.00,975.00,07/25/2023,975.0,00123666
1,614W8001,614W8001 [SENSOR HOLDER FOR DHS-2 & DHS-T] *DELIVERY; 2 WEEKS OR SOONER,8/11/2017,5.00,0,0.00,45.00,07/31/2017,225.0,00027428
1,Y015907,Y015907 [CASE GUIDE] QUOTE: 11966 DATE,3/18/2022,1.00,0,0.00,437.50,02/11/2022,437.5,00103005
1,9X352701,9X352701 [FLANGE] 9X352701 [FLANGE],8/4/2017,1.00,0,0.00,475.00,08/04/2017,475.0,00027819
1,TMM0026,TMM0026 [LINK PIN 1 FOR EC250SX SXII] TMM0026 [LINK PIN 1 FOR EC250SX SXII],11/1/2024,2.00,0,0.00,765.00,09/27/2024,1530.0,00143435
1,635W1101,635W1101[LINK PIN],,2.00,0,0.00,1275.00,06/21/2021,5090.0,00094379
2,635W1201,635W1201 [SPECIAL KEY],,2.00,0,0.00,240.00,06/21/2021,5090.0,00094379
3,609T1003,609T1003 [LINK PIN BUSHING],,4.00,0,0.00,515.00,06/21/2021,5090.0,00094379
1,Y004672,Y004672 [GIB SUPPORT FOR DP50LU] DATE,12/25/2018,2.00,0,0.00,375.00,11/20/2018,750.0,00053154
1,H323581,H323581 [INJECTION BUSHING] *QUOTE; 9628 **DELIVERY; 3 WEEKS FROM PO DATE**,4/13/2018,1.00,0,0.00,1875.00,03/22/2018,1875.0,00040128
1,680V8201,680V8201 [POPPET] *DELIVERY; 5 WEEKS FROM PO DATE,5/24/2018,1.00,0,0.00,1750.00,04/18/2018,1750.0,00041578
1,N024123,N024123 [FLANGE-H] DATE,4/2/2019,2.00,0,0.00,750.00,02/19/2019,1500.0,00057468
1,640R4701,640R4701 [WEDGE],,,0,1.00,500.00,08/13/2018,1325.0,00047848
2,640R4902,640R4902 [SHAFT],,,0,1.00,825.00,08/13/2018,1325.0,00047848
1,9W331104,9W331104 [GUIDE SHAFT DBS500~800MS] DATE,10/16/2019,2.00,0,0.00,2200.00,09/11/2019,4400.0,00067226
1,N02477G03,N02477G03 [GUIDE SHAFT] DATE,3/9/2021,1.00,0,0.00,1550.00,02/09/2021,1550.0,00088787
1,S576705,S576705 [NUT FOR CLAMP M72X2 105MM X 23MM],3/28/2025,2.00,0,0.00,355.00,02/21/2025,710.0,00149865
1,Y080798,Y080798 [DOOR ROLLER] DATE,4/12/2024,8.00,0,0.00,285.00,03/08/2024,2280.0,00134118
1,Y052734,Y052734 [CASE] Y052734 [CASE],12/8/2017,1.00,0,0.00,175.00,11/13/2017,175.0,00033105
1,609T6601,609T6601 [SCREWED BUSHING],8/13/2018,1.00,0,0.00,525.00,07/09/2018,525.0,00045905
1,8R002101,8R002101 [PISTON INSERT] DATE,12/22/2023,1.00,0,0.00,1325.00,11/20/2023,1325.0,00129175
1,611V6701,611V6701 [ELECTRODE PROBE] *QUOTE; 10629 DELIVER UPON RECEIPT OF PO,10/20/2017,5.00,0,0.00,81.75,10/03/2017,408.75,00031049
1,647W6502,647W6502 [SLIDE PLATE DC650JM-S] DATE,4/15/2022,3.00,0,0.00,420.00,03/04/2022,1260.0,00103789
1,N060281,N060281 [SAFETY HOOK],,,0,2.00,3500.00,10/11/2019,3540.0,00068896
2,Y075430,Y075430 [SPACER],,,0,2.00,40.00,10/11/2019,3540.0,00068896
1,N017861,N017861[COVER] DATE,4/6/2020,1.00,0,0.00,275.00,03/10/2020,275.0,00075151
1,N031989,N031989 [SHAFT],,5.00,0,0.00,415.00,05/10/2018,3865.0,00042925
2,647W6502,647W6502 [SLIDE PLATE,,2.00,0,0.00,420.00,05/10/2018,3865.0,00042925
3,N013391,N013391 [SHAFT FOR POUR,,2.00,0,0.00,475.00,05/10/2018,3865.0,00042925
1,3F056801,3F056801 [HYDRAULIC BLOCK DC 1650CS2] DATE **URGENT**,11/1/2024,1.00,0,0.00,795.00,10/31/2024,795.0,00145079
1,N048865,N048865 [INJECTION BUSHING] * ** DELIVERY: 6 WEEKS FROM PO DATE,7/20/2018,2.00,0,0.00,1885.00,06/08/2018,3770.0,00044367
1,611V6701,611V6701 [ELECTRODE PROBE] SOONER,9/15/2017,3.00,0,0.00,81.75,08/03/2017,245.25,00027745
1,Y122303,"""Y122303 [SENSOR HOLDER DHS-T """"06"""" AND NEWER]""",9/27/2019,10.00,0,0.00,50.00,08/30/2019,500.0,00066688
1,624T0004,624T0004 [SPACER] DATE,9/17/2018,2.00,0,0.00,185.00,08/20/2018,370.0,00048207
1,9X457901,9X457901 [BUSH,,2017,0,2.00,0.00,08/04/2017,3310.0,00027818
2,9X457902,9X457902 [LINK,,2017,0,2.00,0.00,08/04/2017,3310.0,00027818
3,9X457903,9X457903 [LINK,,2017,0,2.00,0.00,08/04/2017,3310.0,00027818
1,648T7301,648T7301 [SPRING GUIDE FOR DHS-T] **DELIVERY; 2 WEEKS FROM PO DATE**,2/8/2018,5.00,0,0.00,47.50,01/24/2018,237.5,00036915
1,H179374,H179374 [BARREL END CAP,,1.00,0,0.00,3150.00,03/11/2024,6020.0,00134327
2,L771420,L771420 [NUT FOR CLAMP,,4.00,0,0.00,295.00,03/11/2024,6020.0,00134327
3,S530348,S530348 [SPLIT COLLAR I81],,2.00,0,0.00,415.00,03/11/2024,6020.0,00134327
4,S565107,S565107 [SQUARE NUT],,4.00,0,0.00,215.00,03/11/2024,6020.0,00134327
1,Y072159,Y072159 [PLATE] DATE,8/30/2023,2.00,0,0.00,70.00,07/25/2023,140.0,00123667
1,Y042157,Y042157 [BUSHING] * DATE**,10/26/2017,2.00,0,0.00,495.00,10/16/2017,990.0,00031511
1,Y042157,Y042157 [BUSHING],,2.00,0,0.00,495.00,08/18/2017,3500.0,00028726
2,Y037685,Y037685 [SLIDE BAR],,2.00,0,0.00,910.00,08/18/2017,3500.0,00028726
3,Y065298,Y065298 [FLANGE FOR SLIDE BAR,,2.00,0,0.00,345.00,08/18/2017,3500.0,00028726
1,S536688,S536688 [CLAMP WEAR STRIP ISGT720 3273MM OAL],8/6/2025,4.00,0,0.00,395.00,07/02/2025,1580.0,00156207
1,471S1403,471S1403 [SPACER],,4.00,0,0.00,10.00,05/21/2024,1220.0,00137835
2,471S1405,471S1405 [SPACER],,4.00,0,0.00,10.00,05/21/2024,1220.0,00137835
3,471S1404,471S1404[SPACER],,4.00,0,0.00,10.00,05/21/2024,1220.0,00137835
4,471S1503,471S1503[PLATE],,4.00,0,0.00,275.00,05/21/2024,1220.0,00137835
1,N052403,N052403 [INJECTION BUSHING DC250JS] DATE,8/26/2020,1.00,0,0.00,1095.00,07/29/2020,1095.0,00080655
1,TMM1298,TMM1298 [GUIDE BAR F/ EJECTOR EC250SXIII] *DELIVERY - RUSH - NEED DELIVERED BY OCTOBER 16TH,10/16/2024,2.00,0,0.00,655.00,10/11/2024,1310.0,00144165
1,4T123801,4T123801 [LEFT SCREW NUT] **DELIVERY; 4 WEEKS FROM PO DATE OR SOONER**,11/13/2017,8.00,0,0.00,10.00,10/09/2017,80.0,00031288
1,H179374,H179374 [BARREL END CAP 120MM 81B] DATE,5/27/2024,1.00,0,0.00,3150.00,04/12/2024,3150.0,00135950
1,N03531G02,N03531G02 [COOLING PIPE] DATE,4/4/2025,1.00,0,0.00,475.00,02/26/2025,475.0,00150104
1,N054088,N054088 [CAP DC2250CS-2 ],,1.00,0,0.00,1025.00,09/20/2024,4325.0,00143150
2,Y074206,Y074206 [POPPET DC1650CS-2],,1.00,0,0.00,1125.00,09/20/2024,4325.0,00143150
3,N054089,N054089 [SEAT DC1650CS-2],,1.00,0,0.00,2175.00,09/20/2024,4325.0,00143150
1,608R2201,608R2201 [LOCK PLATE] DATE,12/9/2022,4.00,0,0.00,155.00,11/03/2022,620.0,00113001
1,363X1401,363X1401 [BUSHING],,2.00,0,0.00,1050.00,03/04/2021,39350.0,00089895
3,363X1402,363X1402 [BUSHING],,2.00,0,0.00,1050.00,03/04/2021,39350.0,00089895
4,N041420,N041420 [DIE CARRIER BUSHING,,8.00,0,0.00,1550.00,03/04/2021,39350.0,00089895
5,417T7508,417T7508 [BUSHING],,2.00,0,0.00,2375.00,03/04/2021,39350.0,00089895
6,469R8901,469R8901 [TIE BAR BUSHING,,8.00,0,0.00,2250.00,03/04/2021,39350.0,00089895
1,9W4210G02,9W4210G02 [COOLING PIPE] DATE,7/27/2018,2.00,0,0.00,335.00,06/29/2018,670.0,00045535
1,413S9601,413S9601 [SCRAPER,,2.00,0,0.00,362.50,07/11/2018,8310.0,00046028
2,477S9101,477S9101 [SCRAPER,,2.00,0,0.00,392.50,07/11/2018,8310.0,00046028
3,Y012762,Y012762 [CYLINDER,,2.00,0,0.00,775.00,07/11/2018,8310.0,00046028
4,3W543601,3W543601 [EJECTOR,,2.00,0,0.00,2625.00,07/11/2018,8310.0,00046028
1,Y026322,Y026322 [CYLINDER JOINT] DATE,7/19/2022,1.00,0,0.00,155.00,06/14/2022,155.0,00107706
1,Y052727,Y052727 [SPROCKET] DATE,5/28/2018,5.00,0,0.00,440.00,04/23/2018,2200.0,00041800
1,N060285,N060285 [SHAFT FOR SAFETY HOOK ASSY DC800RM] DATE,12/18/2019,5.00,0,0.00,695.00,11/13/2019,3475.0,00070405
1,N069221,N069221 [EJECTOR ROD DC2500CS2] DATE,9/30/2022,2.00,0,0.00,2250.00,08/26/2022,4500.0,00110483
1,388W45-12,388W45-12 [EJECTOR ROD SOLID TYPE FOR DC3500CS] DATE,3/31/2023,2.00,0,0.00,1175.00,02/22/2023,2350.0,00116958
1,8X20BS,8X20BS [BRASS SCREWS] DATE,11/3/2021,10.00,0,0.00,2.75,09/29/2021,27.5,00098191
1,Y152202,Y152202[SLIDE PLATE] DATE,3/8/2019,2.00,0,0.00,258.00,02/08/2019,516.0,00057086
1,Y069318,Y069318 [PLU,,1.00,0,0.00,675.00,05/10/2017,5935.0,00023075
2,9W4210G04,9W4210G04 [,,2.00,0,0.00,405.00,05/10/2017,5935.0,00023075
3,N050619,N050619 [CO,,2.00,0,0.00,2225.00,05/10/2017,5935.0,00023075
1,H323583,H323583 [INJECTION BUSHING] DATE,8/22/2018,1.00,0,0.00,1575.00,07/26/2018,1575.0,00046821
1,N126702,N126702 [HOOK],,4.00,0,0.00,275.00,05/07/2019,3268.0,00061246
2,N127477,N127477 [HOOK],,2.00,0,0.00,280.00,05/07/2019,3268.0,00061246
3,Y187945,Y187945 [LINER],,10.00,0,0.00,115.00,05/07/2019,3268.0,00061246
4,Y189803,Y189803 [LINER],,2.00,0,0.00,115.00,05/07/2019,3268.0,00061246
5,Y060387,Y060387 [LS PLATE],,4.00,0,0.00,57.00,05/07/2019,3268.0,00061246
1,8X20BS,8X20BS [BRASS SCREWS] DATE,9/23/2021,96.00,0,0.00,2.75,08/19/2021,264.0,00096625
1,L803830,L803830 [HOUSING ISG250N],,2023,0,0.00,720.00,02/02/2023,1320.0,00116031
2,S478525,S478525 [BRACKET ISG250N],,2023,0,0.00,115.00,02/02/2023,1320.0,00116031
3,S602094,S602094 [COLLAR ISG250N],,2023,0,0.00,195.00,02/02/2023,1320.0,00116031
4,S602199,S602199 [SPLIT COLLAR ISG250N,,2023,0,0.00,290.00,02/02/2023,1320.0,00116031
1,684V2001,684V2001 [BUSHING] DATE,8/27/2021,2.00,0,0.00,375.00,07/14/2021,750.0,00095338
1,Y055692,Y055692 [PLATE],,2021,0,1.00,0.00,08/05/2021,865.0,00096157
2,Y057652,Y057652 [BEARING RETAINER],,2021,0,1.00,0.00,08/05/2021,865.0,00096157
3,Y060124,Y060124 [FLANGE],,2021,0,1.00,0.00,08/05/2021,865.0,00096157
4,Y058634,Y058634 [SHAFT SPACER],,2021,0,1.00,0.00,08/05/2021,865.0,00096157
5,Y057654,Y057654 [SHAFT],,2021,0,1.00,0.00,08/05/2021,865.0,00096157
1,613T0701,613T0701 [BUSHING] SOONER FROM PO DATE,3/17/2021,3.00,0,0.00,390.00,02/03/2021,1170.0,00088427
1,Y058254,Y058254 [SPACER],,7.00,0,0.00,85.00,09/13/2018,6340.0,00049509
2,Y155816,Y155816 [SPACER],,1.00,0,0.00,95.00,09/13/2018,6340.0,00049509
3,Y059901,Y059901 [SPACER],,2.00,0,0.00,110.00,09/13/2018,6340.0,00049509
4,Y058256,Y058256 [SPACER],,2.00,0,0.00,255.00,09/13/2018,6340.0,00049509
5,Y058257,Y058257 [BRACKET],,2.00,0,0.00,75.00,09/13/2018,6340.0,00049509
6,Y059903,Y059903 [ GUIDE],,2.00,0,0.00,120.00,09/13/2018,6340.0,00049509
7,492V7804,492V7804 [COLLAR],,4.00,0,0.00,75.00,09/13/2018,6340.0,00049509
8,N108106,N108106 [EJECTOR ROD],,4.00,0,0.00,965.00,09/13/2018,6340.0,00049509
9,Y098786,Y098786 [JOINT],,2.00,0,0.00,185.00,09/13/2018,6340.0,00049509
1,TMK0038,TMK0038 [ LINK PIN 2 EC130SX ] DATE,10/25/2024,6.00,0,0.00,485.00,09/18/2024,2910.0,00143030
1,S536688,S536688 [CLAMP WEAR STRIP ISGT720 3273MM OAL] DATE,10/10/2025,3.00,0,0.00,395.00,08/29/2025,1185.0,00159068
1,635W4211,635W4211[BAR FOR TIE BAR LOAD SENSOR] SOONER,6/30/2017,1.00,0,0.00,200.00,06/05/2017,200.0,00024256
1,N037052,N037052 [FLANGE] DATE,6/15/2021,1.00,0,0.00,1395.00,05/11/2021,1395.0,00092682
1,9W331301,9W331301 [COVER FOR DC500J- MS] *DELIVERY; 4 WEEKS FROM PO DATE,10/30/2017,2.00,0,0.00,325.00,09/25/2017,650.0,00030545
1,Y170134,Y170134 [LID] DATE,12/27/2024,2.00,0,0.00,680.00,11/18/2024,1360.0,00145870
1,637R4907,637R4907 [P SQUARE KEY] DATE,4/11/2022,1.00,0,0.00,42.50,03/07/2022,42.5,00103825
1,H323581,H323581 [INJECTION BUSHING] DATE,9/15/2023,1.00,0,0.00,1875.00,08/11/2023,1875.0,00124518
1,602T9901,602T9901 [BUSHING] DATE **RUSH**,5/13/2024,1.00,0,0.00,1475.00,05/08/2024,1475.0,00137202
1,N013391,N013391 [SHAFT FOR POUR ASS'Y] DATE,12/15/2020,4.00,0,0.00,500.00,11/10/2020,2000.0,00084976
1,H322192,H322192 [INTESIFYING PISTON,,1.00,0,0.00,5678.00,06/08/2017,9306.0,00024518
2,6R893601,6R893601[POPPET],,1.00,0,0.00,2150.00,06/08/2017,9306.0,00024518
3,Y012556,Y012556 [GUIDE],,1.00,0,0.00,1478.00,06/08/2017,9306.0,00024518
1,4T123401,4T123401 [LADLE PIN] DATE,6/27/2022,2.00,0,0.00,60.00,05/24/2022,120.0,00106975
1,Y029732,Y029732 [GUIDE] DATE,3/14/2023,1.00,0,0.00,335.00,02/06/2023,335.0,00116233
1,623T9801,623T9801 [PLUNGER ROD DC350CL-3] DATE,2/1/2019,4.00,0,0.00,950.00,12/21/2018,3800.0,00054766
1,TMG0735,TMG0735 [SPLIT COLLAR ECSX 1.5A 1.5B],12/6/2024,3.00,0,0.00,275.00,11/01/2024,825.0,00145119
1,H323583,H323583 [INJECTION BUSHING] DATE,11/27/2019,1.00,0,0.00,1575.00,10/23/2019,1575.0,00069381
1,637R4101,637R4101 [BUSHING] DATE,8/12/2021,5.00,0,0.00,275.00,07/08/2021,1375.0,00095106
1,N044300,N044300 [PLINGER ROD] RUSH,3/24/2023,4.00,0,0.00,1225.00,03/14/2023,4900.0,00117897
1,388W45-11,388W45-11 [EJECTOR,,8.00,0,0.00,1475.00,05/17/2023,16825.0,00120785
2,388W45-12,388W45-12 [EJECTOR,,4.00,0,0.00,1175.00,05/17/2023,16825.0,00120785
3,438S5707,438S5707 [SPACER FO,,1.00,0,0.00,325.00,05/17/2023,16825.0,00120785
1,N017860,N017860[COVER],,,0,2.00,550.00,01/22/2018,1100.0,00036695
2,N017861,N017861[COVER],,,0,2.00,550.00,01/22/2018,1100.0,00036695
1,609T2102,609T2102 [TIE BAR BUSHING DC350CL-3] DATE,9/15/2020,8.00,0,0.00,595.00,08/11/2020,4760.0,00081177
1,Y006298,Y006298 [BEACASE],8/21/2025,1.00,0,0.00,350.00,08/21/2025,350.0,00158616
1,611V6701,611V6701 [SAME AS Y102648 ELECTRODE PROBE] DATE,12/18/2020,3.00,0,0.00,81.75,11/20/2020,245.25,00085477
1,Y027627,Y027627 [SLIDE PLATE FOR DC2500CS2] DATE,3/27/2019,2.00,0,0.00,1250.00,02/20/2019,2500.0,00057531
1,N064799,N064799 [SHAFT],,4.00,0,0.00,865.00,06/12/2024,5695.0,00138848
2,Y006291,Y006291 [SPROCKET],,4.00,0,0.00,425.00,06/12/2024,5695.0,00138848
3,Y006298,Y006298 [BEACASE],,1.00,0,0.00,325.00,06/12/2024,5695.0,00138848
4,Y006501,Y006501 [SPACER],,1.00,0,0.00,90.00,06/12/2024,5695.0,00138848
5,Y006502,Y006502 [SPACER],,1.00,0,0.00,120.00,06/12/2024,5695.0,00138848
1,648T7301,648T7301 [SPRING GUIDE FOR DHS-T] DATE,7/1/2023,4.00,0,0.00,55.00,04/26/2023,220.0,00119886
1,N054089,N054089 [SEAT DC1650CS-2],,,0,1.00,2100.00,02/20/2019,3175.0,00057525
2,Y074206,Y074206 [POPPET DC1650CS-2],,,0,1.00,1075.00,02/20/2019,3175.0,00057525
1,Y065295,Y065295[PLATE],,,0,6.00,91.50,07/09/2018,711.5,00045874
2,622V9601,622V9601[SPACER PLATE],,,0,4.00,620.00,07/09/2018,711.5,00045874
1,655S3602,655S3602 [BLOCK] DATE,10/14/2021,2.00,0,0.00,375.00,09/23/2021,750.0,00097932
1,438R2102,438R2102 [SLIDE PLATE] URGENTLY,1/20/2023,2.00,0,0.00,560.00,12/09/2022,1120.0,00114391
1,Y006295,Y006295 [CAP],,1.00,0,0.00,95.00,06/08/2017,3753.0,00024520
2,Y006298,Y006298 [BEACASE],,8.00,0,0.00,295.00,06/08/2017,3753.0,00024520
3,Y006501,Y006501 [SPACER],,2.00,0,0.00,74.00,06/08/2017,3753.0,00024520
4,Y006291,Y006291 [SPROCKET],,2.00,0,0.00,365.00,06/08/2017,3753.0,00024520
5,Y006502,Y006502 [SPACER],,4.00,0,0.00,105.00,06/08/2017,3753.0,00024520
1,N071319,N071319 [RAIL FOR SAFETY DOOR] DATE,6/21/2024,1.00,0,0.00,955.00,05/15/2024,955.0,00137548
1,4T123401,4T123401 [LADLE PIN],,1.00,0,0.00,60.00,12/06/2023,2015.0,00129776
2,609T6501,609T6501 [GLAND PACKING],,1.00,0,0.00,445.00,12/06/2023,2015.0,00129776
3,613T0701,613T0701 [BUSHING],,1.00,0,0.00,415.00,12/06/2023,2015.0,00129776
4,N052403,N052403 [INJECTION BUSHING,,1.00,0,0.00,1095.00,12/06/2023,2015.0,00129776
1,4T122502,4T122502 [LEFT SCREW BOLT] DATE,5/21/2019,5.00,0,0.00,45.00,04/16/2019,225.0,00060438
1,611V6701,611V6701 [ELECTRODE PROBE Y102648] DATE,6/26/2023,4.00,0,0.00,85.00,06/09/2023,340.0,00121855
1,9W306201,9W306201 [LINK PIN],,2.00,0,0.00,450.00,08/17/2018,2841.0,00048149
2,9W306202,9W306202 [LINK PIN],,2.00,0,0.00,580.00,08/17/2018,2841.0,00048149
3,609T6601,609T6601 [SCREWED BUSHING],,1.00,0,0.00,525.00,08/17/2018,2841.0,00048149
4,9X541001,9X541001 [KEY],,4.00,0,0.00,64.00,08/17/2018,2841.0,00048149
1,Y033657,Y033657 [BLOCK],,4.00,0,0.00,105.00,03/19/2019,2320.0,00059050
2,609T6501,609T6501 [GLAND PACKING],,1.00,0,0.00,425.00,03/19/2019,2320.0,00059050
3,Y006651,Y006651 [LINER BRASS,,1.00,0,0.00,975.00,03/19/2019,2320.0,00059050
4,647W5603,647W5603 [SLIDE PLATE FOR,,2.00,0,0.00,250.00,03/19/2019,2320.0,00059050
1,N072802,N072802 [EJECTOR ROD] *DELIVERY; 6 WEEKS FROM PO DATE,1/23/2019,4.00,0,0.00,835.00,12/12/2018,3340.0,00054212
1,Y153922,Y153922[SLIDE,,2.00,0,0.00,1175.00,05/18/2021,7295.0,00093017
2,Y027627,Y027627 [SLIDE,,2.00,0,0.00,1250.00,05/18/2021,7295.0,00093017
3,N050619,N050619 [COU,,1.00,0,0.00,2225.00,05/18/2021,7295.0,00093017
4,648T7301,648T7301 [SPRI,,4.00,0,0.00,55.00,05/18/2021,7295.0,00093017
1,Y052733,Y052733 [SPACER] DATE,9/23/2022,3.00,0,0.00,170.00,08/26/2022,510.0,00110478
1,4T122502,4T122502 [LEFT SCREW BOLT],,,0,7.00,297.50,09/27/2017,612.5,00030757
2,4T122501,4T122501 [RIGHT SCREW BOLT],,,0,7.00,315.00,09/27/2017,612.5,00030757
1,N065194,N065194 [PACKING RETAINER] DATE,11/11/2022,1.00,0,0.00,995.00,10/07/2022,995.0,00111955
1,611V6701,611V6701 [ELECTRODE PROBE Y102648] DATE,4/25/2025,6.00,0,0.00,85.00,03/26/2025,510.0,00151395
1,647W5603,647W5603 [SLIDE PLATE FOR,,3.00,0,0.00,390.00,04/22/2025,1456.0,00152850
2,674W9401,674W9401 [RING],,1.00,0,0.00,250.00,04/22/2025,1456.0,00152850
3,8X20BS,8X20BS [BRASS SCREWS],,12.00,0,0.00,3.00,04/22/2025,1456.0,00152850
1,N049364,N049364 [LADLE SHAFT] * DATE**,1/31/2018,1.00,0,0.00,1250.00,01/02/2018,1250.0,00035607
1,9W4210G04,9W4210G04 [COOLING PIPE ASSY] DATE,4/4/2019,2.00,0,0.00,355.00,03/08/2019,710.0,00058548
1,L552676,L552676 [BARREL END CAP 36MM ISF-3A ISG-5Y ECN 4Y 5Y],7/24/2025,5.00,0,0.00,580.00,06/09/2025,2900.0,00155078
1,L290128,[FLANGE NUT FOR BOOST CYLINDER M80 IS1300DE/F - IS1800DF] L290128 [FLANGE NUT FOR BOOST CYLINDER M80 IS1300DE/F - IS1800DF],1/24/2023,1.00,0,0.00,315.00,12/20/2022,315.0,00114756
1,Y074129,Y074129 [FLANGE FOR C2G16] DATE,8/4/2022,1.00,0,0.00,495.00,06/30/2022,495.0,00108419
1,Y006291,Y006291 [SPROCKET] DATE,12/2/2020,5.00,0,0.00,345.00,10/28/2020,1725.0,00084437
1,S183007,S183007 [SPLIT COLLAR ISE ISG EC 8A 8B 10A 10B] S183007 [SPLIT COLLAR ISE ISG EC 8A 8B 10A 10B],7/27/2023,1.00,0,0.00,375.00,06/16/2023,375.0,00121909
1,9W306207,9W306207 [LINK PIN],,,0,2.00,1050.00,08/31/2017,2100.0,00029372
2,9W306208,9W306208 [LINK PIN],,,0,2.00,1050.00,08/31/2017,2100.0,00029372
1,624T0004,624T0004 [SPACER] DATE,11/8/2024,1.00,0,0.00,195.00,10/25/2024,195.0,00144808
1,TML1035,TML1035 [SPLIT COLLAR 4A 4B 6Y 8Y ECSX] DATE,3/21/2025,1.00,0,0.00,240.00,02/05/2025,240.0,00148940
1,Y060388,Y060388 [SLIDE BAR SAFETY RATCHET DC2500CS] DATE,10/27/2017,2.00,0,0.00,515.00,09/26/2017,1030.0,00030637
1,N000793,N000793 [SHAFT] DATE,8/1/2022,1.00,0,0.00,985.00,06/16/2022,985.0,00107919
1,Y098694,Y098694 [BUSHING] DATE,7/18/2025,2.00,0,0.00,375.00,06/09/2025,750.0,00155087
1,Y058582,Y058582 [ROLLER,,1.00,0,0.00,205.00,06/06/2024,1100.0,00138525
2,Y059908,Y059908 [ROLLER],,1.00,0,0.00,325.00,06/06/2024,1100.0,00138525
3,Y060149,Y060149 [ROLLER,,1.00,0,0.00,225.00,06/06/2024,1100.0,00138525
4,Y135942,Y135942 [ROLLER],,1.00,0,0.00,345.00,06/06/2024,1100.0,00138525
1,Y023414,Y023414 [STOPPER],,1.00,0,0.00,400.00,09/15/2023,3575.0,00125945
2,Y074206,Y074206 [POPPET DC1650CS-2],,1.00,0,0.00,1075.00,09/15/2023,3575.0,00125945
3,N054089,N054089 [SEAT DC1650CS-2],,1.00,0,0.00,2100.00,09/15/2023,3575.0,00125945
1,624T0004,624T0004 [SPACER] DATE,9/27/2024,1.00,0,0.00,195.00,09/11/2024,195.0,00142712
1,637R3501,637R3501 [SPROCKET] DATE,11/17/2022,3.00,0,0.00,110.00,10/13/2022,330.0,00112125
1,4T448001,4T448001 [LEFT SCREW NUT SAME AS P/N 4T44801] DATE,7/22/2019,6.00,0,0.00,10.00,06/17/2019,60.0,00063086
1,Y132910,Y132910 [DOOR ROLLER] DATE,11/30/2023,1.00,0,0.00,300.00,11/01/2023,300.0,00128285
1,S486144,S486144 [SPLIT,,2025,0,1.00,0.00,12/16/2024,1085.0,00147124
2,S638725,S638725 [CLAM,,2025,0,1.00,0.00,12/16/2024,1085.0,00147124
3,S655940,S655940 [CLAM,,2025,0,1.00,0.00,12/16/2024,1085.0,00147124
1,20x180,20x180 [SPECIAL BOLT],,8.00,0,0.00,45.00,01/15/2020,5860.0,00072835
2,20x200,20x200 [ SPECIAL BOLT],,4.00,0,0.00,50.00,01/15/2020,5860.0,00072835
3,Y194846,Y194846 [SPACER],,4.00,0,0.00,275.00,01/15/2020,5860.0,00072835
4,Y194847,Y194847 [SPACER],,2.00,0,0.00,375.00,01/15/2020,5860.0,00072835
5,Y194848,Y194848 [SPACER],,6.00,0,0.00,575.00,01/15/2020,5860.0,00072835
1,N02912G01,N02912G01 [COOLING PIPE ASSEMBLY] DATE,3/3/2025,2.00,0,0.00,545.00,01/21/2025,1090.0,00148217
1,S978457,S978457 [PUMP FLANGE F/IPS NEW TYPE PUMP ISGSW GT IS- DG/DF] DATE,9/12/2025,1.00,0,0.00,525.00,07/29/2025,525.0,00157337
1,H323582,H323582 [INJECTION BUSHING DC650JMS] DATE,3/2/2021,2.00,0,0.00,1235.00,01/26/2021,2470.0,00088027
1,648T7301,648T7301 [SPRING GUIDE FOR DHS-T] *DELIVERY; 4 WEEKS FROM PO DATE,5/30/2019,3.00,0,0.00,47.50,05/02/2019,142.5,00061108
1,N069221,N069221 [EJECTOR ROD DC2500CS2] DATE,1/24/2024,2.00,0,0.00,2250.00,12/19/2023,4500.0,00130353
1,Y042157,Y042157 [BUSHING] * DATE** **URGENT**,11/24/2017,2.00,0,0.00,495.00,11/13/2017,990.0,00033128
1,637R3301,637R3301 [SPROCKET] *DELIVERY; 5 WEEKS FROM PO DATE,7/9/2019,5.00,0,0.00,110.00,06/04/2019,550.0,00062415
1,8X20BS,8X20BS [BRASS SCREWS] DATE,2/21/2020,288.00,0,0.00,2.75,01/24/2020,792.0,00073256
1,647W5603,647W5603 [SLIDE PLATE FOR DC350J] * DATE**,3/7/2018,2.00,0,0.00,250.00,02/13/2018,500.0,00038055
1,674W9902,674W9902 [FITTING FOR PLUNGER ASSY DC350JMT] DATE,2/16/2022,4.00,0,0.00,425.00,01/20/2022,1700.0,00102155
1,N048865,N048865 [INJECTION BUSHING] DATE,4/20/2020,1.00,0,0.00,875.00,03/10/2020,875.0,00075154
